"period","value","region","indID","source","dsID","is_number"
2008,277,"BLZ","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,230,"BLZ","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,134,"BLZ","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,78,"BLZ","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,28,"BLZ","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,21,"BLZ","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,351,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,347,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,350,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,527,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,524,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,535,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,567,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,632,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,664,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,679,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,695,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,716,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,733,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,729,"BOL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,2722,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,2884,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,3182,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,3193,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,3345,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,3458,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,3492,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,3783,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,3852,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,4232,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,4357,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,4477,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,4689,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,5130,"BRA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"BRB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,3551,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,3581,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,2805,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,2838,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,2839,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,3109,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,3160,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,2465,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,3019,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,3022,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,2986,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,3312,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,2785,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,2766,"BWA","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,55661,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,49239,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,50725,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,44753,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,25020,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,24569,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,12357,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,7535,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,7429,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,27047,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,21574,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,16730,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,14014,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,14313,"CAF","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,126991,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,129224,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,129950,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,133094,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,141398,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,147171,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,151827,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,175741,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,173651,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,169434,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,165549,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,164883,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,163756,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,160327,"CAN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,57653,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,58494,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,54113,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,50144,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,47678,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,48030,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,48523,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,45653,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,46132,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,46203,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,48813,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,50416,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,50747,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,52408,"CHE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,364,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,389,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,413,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,466,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,569,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,806,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,1134,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,1376,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,1613,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,1539,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,1621,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,1674,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,1695,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,1723,"CHL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,294110,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,295325,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,297277,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,299354,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,299375,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,301041,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,301027,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,301078,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,300967,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,300989,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,300986,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,301018,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,301037,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,301045,"CHN","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,120691,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,126239,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,44749,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,75971,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,72088,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,41627,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,27288,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,24647,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,24811,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,24604,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,26218,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,24221,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,3980,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,2955,"CIV","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,43680,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,41186,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,58288,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,58583,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,58861,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,52042,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,35083,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,60137,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,81037,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,99957,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,104275,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,100373,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,98969,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,114729,"CMR","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,332509,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,362012,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,332978,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,234033,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,199323,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,204341,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,208371,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,177390,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,155162,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,185809,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,166336,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,152749,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,65109,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,113357,"COD","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,123190,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,119147,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,109201,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,91362,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,68536,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,66075,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,55788,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,38472,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,24779,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,111411,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,133112,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,141232,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,98455,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,51023,"COG","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,239,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,210,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,205,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,186,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,141,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,155,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,143,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,168,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,170,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,196,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,212,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,219,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,219,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,182,"COL","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,11,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,13,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,1,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,1,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"COM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,5519,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,8104,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,12433,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,13508,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,10413,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,11253,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,11515,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,11604,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,18136,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,19116,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,19505,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,20057,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,20449,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,20524,"CRI","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,954,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,1036,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,1005,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,836,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,795,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,706,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,667,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,615,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,525,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,454,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,411,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,384,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,371,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,377,"CUB","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,1,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,1,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,3,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,3,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"CYM","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,76,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,83,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,173,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,349,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,531,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,701,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,924,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,1194,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,1465,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,2888,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,3394,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,3503,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,3631,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,3834,"CYP","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,1186,"CZE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,1216,"CZE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,1297,"CZE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,1516,"CZE","CHD.O.PRO.16.T6","http://popstats.unhcr.org","unhcr-popstats",1
