"dsID","indID","region","period","value","is_number","source","indicator_name","units","last_updated","last_scraped","source_name"
"athena-api","TT010","HTI","2007","28.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","VEN","2001","28.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BWA","2001","29.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","HTI","2005","29.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","DJI","2006","29.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","GNQ","2010","30.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ERI","2012","30.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SWZ","2003","30.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","GUY","2001","30.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","GUY","2005","32.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","HTI","2006","32.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","AFG","2009","32.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","VEN","2004","35.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","NAM","2011","36.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","AFG","2012","36.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BGD","2011","36.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2007","37.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BGD","2010","37.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","GUY","2004","38.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","YEM","2009","38.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BWA","2006","40.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","COL","2002","40.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","VEN","2003","40.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","AFG","2011","40.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","LBR","2005","41.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","COL","2000","41.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","GUY","2003","41.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ERI","2007","42.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2008","43.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2009","45.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SOM","2009","45.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SOM","2007","45.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SWZ","2002","46.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","AFG","2008","46.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","COM","2008","47.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ERI","2006","47.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BGD","2009","47.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ERI","2005","49.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SOM","2008","49.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SLE","2005","50.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","GNQ","2011","52.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","PAK","2005","52.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","COM","2010","53.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","COL","2006","53.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2011","54.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SOM","2003","54.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","COM","2006","56.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","COL","2001","58.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SOM","2006","58.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SWZ","2001","62.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","HTI","2001","62.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","NAM","2010","63.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2005","63.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BRA","2012","64.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","MRT","2006","67.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BRA","2008","67.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","NAM","2009","68.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BRA","2011","69.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2012","72.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","YEM","2012","72.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","YEM","2006","73.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","GAB","2011","74.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","YEM","2011","75.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BRA","2010","76.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","HTI","2002","76.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","GNQ","2012","77.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","MRT","2011","77.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ERI","2003","79.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SOM","2004","79.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2001","81.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2010","83.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","STP","2005","85.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BRA","2009","85.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ERI","2002","86.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2006","87.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2004","88.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","SLE","2006","90.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","MRT","2009","91.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","COM","2005","92.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","YEM","2010","92.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BRA","2007","93.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","BRA","2002","93.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT010","ZAF","2002","96.0",1,"http://apps.who.int/gho/athena/data/GHO/MALARIA001.csv?profile=verbose","Malaria - number of reported deaths","","","2014-06-16T03:31:11.576031","WHO Athena API"
